足球,#genre#
10月12日 24-25赛季欧国联第3轮 波黑VS德国,https://v4.qdhdcate.com/yyv4/202410/12/b0BHyz87zE4/video/index.m3u8
10月10日 2024世预赛亚洲区第3轮 澳大利亚VS中国,https://v3.qdhdcate.com/yyv3/202410/11/zcDR8ZVT252/video/index.m3u8
10月10日 2024世预赛亚洲区第3轮 约旦VS韩国,https://v2.qdhdcate.com/yyv2/202410/11/sn1fc3bZ3f10/video/index.m3u8
10月11日 2024世预赛亚洲区第3轮 沙特VS日本,https://v1.qdhdcate.com/yyv1/202410/11/8U2MXx8f0m1/video/index.m3u8
10月11日 2024世预赛亚洲区第3轮 阿联酋VS朝鲜,https://v2.qdhdcate.com/yyv2/202410/11/1GbgMi6zRG10/video/index.m3u8
10月11日 2024世预赛南美区第9轮 智利VS巴西,https://v3.qdhdcate.com/yyv3/202410/11/FiTDf92hFF2/video/index.m3u8
10月7日 24-25赛季西甲第9轮 皇家社会VS马德里竞技,https://v12.qdhdcate.com/yyv12/202410/07/ph8YcFKaaY8/video/index.m3u8
10月7日 24-25赛季意甲第7轮 蒙扎VS罗马,https://v12.qdhdcate.com/yyv12/202410/07/fL1ai3ReA78/video/index.m3u8
10月7日 24-25赛季法甲第7轮 尼斯VS巴黎圣日耳曼,https://v11.qdhdcate.com/yyv11/202410/07/WpjcC6t9wB3/video/index.m3u8
10月11日 24-25赛季欧国联第3轮 以色列VS法国,https://v6.qdhdcate.com/yyv6/202410/11/MRxtXy7UQM12/video/index.m3u8
10月6日 24-25赛季意甲第7轮 国际米兰VS都灵,https://v9.qdhdcate.com/yyv9/202410/06/m9zbfLjVsP18/video/index.m3u8
10月6日 24-25赛季法甲第7轮 雷恩VS摩纳哥,https://v9.qdhdcate.com/yyv9/202410/06/CnnD5J2TJ418/video/index.m3u8
10月5日 24-25赛季意甲第7轮 维罗纳VS威尼斯,https://v6.qdhdcate.com/yyv6/202410/05/JCxv6BKihH12/video/index.m3u8
10月6日 24-25赛季法甲第7轮 里尔VS图卢兹,https://v10.qdhdcate.com/yyv10/202410/06/zdHTDxR2K315/video/index.m3u8
10月6日 24-25赛季西甲第9轮 皇家马德里VS比利亚雷亚尔,https://v10.qdhdcate.com/yyv10/202410/06/3C3hNPC9wZ15/video/index.m3u8
10月5日 24-25赛季意甲第7轮 那不勒斯VS科莫,https://v2.qdhdcate.com/yyv2/202410/05/0sp1GgwFdn10/video/index.m3u8
10月5日 24-25赛季法甲第7轮 马赛VS昂热,https://v11.qdhdcate.com/yyv11/202410/05/BUNV0d08Um3/video/index.m3u8
10月5日 24-25赛季西甲第9轮 莱加内斯VS瓦伦西亚,https://v6.qdhdcate.com/yyv6/202410/05/GXWcUF3cGe12/video/index.m3u8
10月7日 24-25赛季意甲第7轮 佛罗伦萨VSAC米兰,https://v11.qdhdcate.com/yyv11/202410/07/X5jXidXEjF3/video/index.m3u8
10月5日 24-25赛季德甲第6轮 奥格斯堡VS门兴,https://v11.qdhdcate.com/yyv11/202410/05/4d3PZq7nSt3/video/index.m3u8
10月1日 24-25赛季意甲第6轮 帕尔马VS卡利亚里,https://v11.qdhdcate.com/yyv11/202410/01/y6Pd4ZHxc33/video/index.m3u8
10月1日 24-25赛季亚冠第2轮 利雅得胜利VS赖扬,https://v9.qdhdcate.com/yyv9/202410/01/dyjy25brf218/video/index.m3u8
10月1日 24-25赛季西甲第8轮 比利亚雷亚尔VS拉斯帕尔马斯,https://v12.qdhdcate.com/yyv12/202410/01/GEmbEE6v7K8/video/index.m3u8
9月30日 24-25赛季意甲第6轮 恩波利VS佛罗伦萨,https://v10.qdhdcate.com/yyv10/202409/30/KHDb1jMv2v15/video/index.m3u8
9月30日 24-25赛季西甲第8轮 贝蒂斯VS西班牙人,https://v9.qdhdcate.com/yyv9/202409/30/NHP8nGXgkc18/video/index.m3u8
9月30日 24-25赛季西甲第8轮 马德里竞技VS皇家马德里,https://v2.qdhdcate.com/yyv2/202409/30/gmqfjRz70210/video/index.m3u8
9月27日 24-25赛季沙联第5轮 利雅得胜利VS麦加统一,https://v2.qdhdcate.com/yyv2/202409/28/H41sYC7Q1510/video/index.m3u8
9月30日 24-25赛季法甲第6轮 斯特拉斯堡VS马赛,https://v8.qdhdcate.com/yyv8/202409/30/dqS1PWcevq14/video/index.m3u8
9月30日 24-25赛季意甲第6轮 那不勒斯VS蒙扎,https://v6.qdhdcate.com/yyv6/202409/30/5xGU7p9yRR12/video/index.m3u8
9月28日 24-25赛季意甲第6轮 AC米兰VS莱切,https://v6.qdhdcate.com/yyv6/202409/28/TH2sK09WB912/video/index.m3u8
10月1日 24-25赛季英超第6轮 伯恩茅斯VS南安普顿,https://v10.qdhdcate.com/yyv10/202410/01/pVqi55Z3Nz15/video/index.m3u8
9月28日 24-25赛季法甲第6轮 巴黎圣日耳曼VS雷恩,https://v12.qdhdcate.com/yyv12/202409/28/YJaAayxbvt8/video/index.m3u8
9月28日 24-25赛季法甲第6轮 欧塞尔VS布雷斯特,https://v2.qdhdcate.com/yyv2/202409/28/6WainFiHGh10/video/index.m3u8
9月27日 24-25赛季欧联杯第1轮 罗马VS毕尔巴鄂,https://v12.qdhdcate.com/yyv12/202409/27/SQQWFTzBLf8/video/index.m3u8
9月27日 24-25赛季欧联杯第1轮 热刺VS卡拉巴赫,https://v9.qdhdcate.com/yyv9/202409/27/tD9bfE05mg18/video/index.m3u8
9月27日 24-25赛季欧联杯第1轮 里昂VS奥林匹亚科斯,https://v12.qdhdcate.com/yyv12/202409/27/E5sgZEPCFs8/video/index.m3u8
9月22日 2024赛季美职联第33轮 纽约城VS迈阿密国际,https://v6.qdhdcate.com/yyv6/202409/22/9qxqcR7ED812/video/index.m3u8
9月27日 24-25赛季西甲第7轮 西班牙人VS比利亚雷亚尔,https://v9.qdhdcate.com/yyv9/202409/27/97ZB7FWfgL18/video/index.m3u8
9月21日 24-25赛季沙联第4轮 达曼协作VS利雅得胜利,https://v10.qdhdcate.com/yyv10/202409/21/49Efvjr39Y15/video/index.m3u8
9月28日 24-25赛季西甲第8轮 巴拉多利德VS马洛卡,https://v8.qdhdcate.com/yyv8/202409/28/3D5uD0Hf7G14/video/index.m3u8
9月28日 24-25赛季德甲第5轮 多特蒙德VS波鸿,https://v10.qdhdcate.com/yyv10/202409/28/V72ehKC25Q15/video/index.m3u8
9月27日 24-25赛季意杯第2轮 那不勒斯VS巴勒莫,https://v9.qdhdcate.com/yyv9/202409/27/7jaNjTcgiy18/video/index.m3u8
9月22日 24-25赛季意甲第5轮 尤文图斯VS那不勒斯,https://v2.qdhdcate.com/yyv2/202409/22/Ahi346AbzJ10/video/index.m3u8
9月23日 24-25赛季德甲第4轮 圣保利VSRB莱比锡,https://v6.qdhdcate.com/yyv6/202409/23/DjRWeiAS8012/video/index.m3u8
9月22日 24-25赛季意甲第5轮 莱切VS帕尔马,https://v8.qdhdcate.com/yyv8/202409/22/G2Zb0aQgjZ14/video/index.m3u8
9月22日 24-25赛季德甲第4轮 法兰克福VS门兴,https://v6.qdhdcate.com/yyv6/202409/22/ze0800mH2c12/video/index.m3u8
9月22日 24-25赛季西甲第6轮 瓦伦西亚VS赫罗纳,https://v6.qdhdcate.com/yyv6/202409/22/gMaAXNYhe112/video/index.m3u8
9月22日 24-25赛季西甲第6轮 皇家马德里VS西班牙人,https://v9.qdhdcate.com/yyv9/202409/22/V0hvAKGXZ118/video/index.m3u8
9月22日 24-25赛季法甲第5轮 兰斯VS巴黎圣日耳曼,https://v8.qdhdcate.com/yyv8/202409/22/At5FFzuDDe14/video/index.m3u8
9月23日 24-25赛季意甲第5轮 国际米兰VSAC米兰,https://v6.qdhdcate.com/yyv6/202409/23/CjBp2FjAkF12/video/index.m3u8
9月22日 24-25赛季法甲第5轮 雷恩VS朗斯,https://v8.qdhdcate.com/yyv8/202409/22/53etD5hNAf14/video/index.m3u8
9月22日 24-25赛季英超第5轮 水晶宫VS曼联,https://v12.qdhdcate.com/yyv12/202409/22/aHj4h0rs2r8/video/index.m3u8
9月23日 24-25赛季法甲第5轮 里昂VS马赛,https://v12.qdhdcate.com/yyv12/202409/23/exeXYGWrAy8/video/index.m3u8
9月23日 24-25赛季西甲第6轮 巴列卡诺VS马德里竞技,https://v10.qdhdcate.com/yyv10/202409/23/Ycg8xZNZ8Q15/video/index.m3u8
9月23日 24-25赛季意甲第5轮 罗马VS乌迪内斯,https://v11.qdhdcate.com/yyv11/202409/23/yU2mRQqEgB3/video/index.m3u8
9月23日 24-25赛季西甲第6轮 比利亚雷亚尔VS巴塞罗那,https://v12.qdhdcate.com/yyv12/202409/23/3k29XwcgNJ8/video/index.m3u8
9月21日 24-25赛季西甲第6轮 阿拉维斯VS塞维利亚,https://v12.qdhdcate.com/yyv12/202409/21/tR1xwb7maP8/video/index.m3u8
9月21日 24-25赛季法甲第5轮 尼斯VS圣埃蒂安,https://v8.qdhdcate.com/yyv8/202409/21/zzwvJnVNEP14/video/index.m3u8
9月20日 2024赛季中超第25轮 梅州客家VS北京国安,https://v12.qdhdcate.com/yyv12/202409/21/ShB2eVWWK38/video/index.m3u8
9月21日 24-25赛季德甲第4轮 奥格斯堡VS美因茨,https://v12.qdhdcate.com/yyv12/202409/21/rKk4iyCqHB8/video/index.m3u8
9月21日 24-25赛季意甲第5轮 维罗纳VS都灵,https://v2.qdhdcate.com/yyv2/202409/21/iTgthVR2Pb10/video/index.m3u8
9月21日 24-25赛季意甲第5轮 卡利亚里VS恩波利,https://v12.qdhdcate.com/yyv12/202409/21/A5t32Ty0rV8/video/index.m3u8
9月15日 24-25赛季意甲第4轮 恩波利VS尤文图斯,https://v9.qdhdcate.com/yyv9/202409/15/CBYhzXU27U18/video/index.m3u8
9月15日 24-25赛季法甲第4轮 欧塞尔VS摩纳哥,https://v12.qdhdcate.com/yyv12/202409/15/dmrf6egeWc8/video/index.m3u8
9月19日 24-25赛季亚冠第1轮 狮城水手VS浙江,https://v8.qdhdcate.com/yyv8/202409/20/SCYbKrKzwN14/video/index.m3u8
9月15日 24-25赛季法甲第4轮 巴黎圣日耳曼VS布雷斯特,https://v11.qdhdcate.com/yyv11/202409/15/42FXE0FBBn3/video/index.m3u8
9月20日 24-25赛季西甲第7轮 莱加内斯VS毕尔巴鄂,https://v11.qdhdcate.com/yyv11/202409/20/0TgLx00f7L3/video/index.m3u8
9月15日 24-25赛季英超第4轮 阿斯顿维拉VS埃弗顿,https://v5.qdhdcate.com/yyv5/202409/15/UP8qAZBd457/video/index.m3u8
9月20日 24-25赛季欧冠第1轮 马德里竞技VSRB莱比锡,https://v12.qdhdcate.com/yyv12/202409/20/3Gk9U0NNeU8/video/index.m3u8
9月20日 24-25赛季欧冠第1轮 贝尔格莱德红星VS本菲卡,https://v2.qdhdcate.com/yyv2/202409/20/zxcRvjixte10/video/index.m3u8
9月20日 24-25赛季欧冠第1轮 布雷斯特VS格拉茨风暴,https://v6.qdhdcate.com/yyv6/202409/20/Fd3zVjKUMQ12/video/index.m3u8
9月20日 24-25赛季欧冠第1轮 亚特兰大VS阿森纳,https://v10.qdhdcate.com/yyv10/202409/20/jgrPWH6KxR15/video/index.m3u8
9月20日 24-25赛季欧冠第1轮 摩纳哥VS巴塞罗那,https://v11.qdhdcate.com/yyv11/202409/20/XPVTcbspJs3/video/index.m3u8
9月19日 24-25赛季英联杯第3轮 考文垂VS热刺,https://v12.qdhdcate.com/yyv12/202409/19/SuAU0Hfv5t8/video/index.m3u8
9月19日 24-25赛季欧冠第1轮 布鲁日VS多特蒙德,https://v9.qdhdcate.com/yyv9/202409/19/iHKmNPcJks18/video/index.m3u8
9月19日 24-25赛季欧冠第1轮 凯尔特人VS布拉迪斯拉发,https://v10.qdhdcate.com/yyv10/202409/19/yyzFiET9Cx15/video/index.m3u8
9月19日 24-25赛季欧冠第1轮 巴黎圣日耳曼VS赫罗纳,https://v8.qdhdcate.com/yyv8/202409/19/RvrVkpTkMs14/video/index.m3u8
9月19日 24-25赛季欧冠第1轮 曼城VS国际米兰,https://v11.qdhdcate.com/yyv11/202409/19/4AZqPXJTWW3/video/index.m3u8
9月19日 24-25赛季西甲第3轮 贝蒂斯VS赫塔费,https://v9.qdhdcate.com/yyv9/202409/19/PSrsYTiMtG18/video/index.m3u8
9月19日 24-25赛季欧冠第1轮 布拉格斯巴达VS萨尔茨堡红牛,https://v6.qdhdcate.com/yyv6/202409/19/7jbTScen8a12/video/index.m3u8
9月15日 2024赛季美职联第31轮 迈阿密国际VS费城联合,https://v11.qdhdcate.com/yyv11/202409/15/up9PFf8D1D3/video/index.m3u8
9月20日 24-25赛季欧冠第1轮 费耶诺德VS勒沃库森,https://v2.qdhdcate.com/yyv2/202409/20/6ChB7MA9AK10/video/index.m3u8
9月14日 24-25赛季英超第4轮 曼城VS布伦特福德,https://v8.qdhdcate.com/yyv8/202409/15/x5Qa75b29014/video/index.m3u8
9月18日 24-25赛季欧冠第1轮 拜仁VS萨格勒布迪纳摩,https://v11.qdhdcate.com/yyv11/202409/18/Cycc9f1n3R3/video/index.m3u8
9月18日 24-25赛季欧冠第1轮 年轻人VS阿斯顿维拉,https://v6.qdhdcate.com/yyv6/202409/18/N03hQ4EV8j12/video/index.m3u8
9月18日 24-25赛季欧冠第1轮 尤文图斯VS埃因霍温,https://v6.qdhdcate.com/yyv6/202409/18/jURg18u7SQ12/video/index.m3u8
9月18日 24-25赛季英联杯第3轮 曼联VS巴恩斯利,https://v10.qdhdcate.com/yyv10/202409/18/TErfQQCAu115/video/index.m3u8
9月15日 24-25赛季德甲第3轮 荷尔斯泰因基尔VS拜仁,https://v10.qdhdcate.com/yyv10/202409/15/VwwLvqfwwe15/video/index.m3u8
9月18日 24-25赛季西甲第7轮 马洛卡VS皇家社会,https://v11.qdhdcate.com/yyv11/202409/18/hd4Q2hNkcP3/video/index.m3u8
9月18日 24-25赛季欧冠第1轮 皇家马德里VS斯图加特,https://v11.qdhdcate.com/yyv11/202409/18/LKBTWQ7LdZ3/video/index.m3u8
9月18日 24-25赛季欧冠第1轮 葡萄牙体育VS里尔,https://v11.qdhdcate.com/yyv11/202409/18/naVPPMipE03/video/index.m3u8
9月18日 24-25赛季欧冠第1轮 AC米兰VS利物浦,https://v12.qdhdcate.com/yyv12/202409/18/uTkb4vpQte8/video/index.m3u8
9月17日 24-25赛季亚冠第1轮 巴格达警察VS利雅得胜利,https://v11.qdhdcate.com/yyv11/202409/17/UYQUhSzrUe3/video/index.m3u8
9月17日 24-25赛季意甲第4轮 拉齐奥VS维罗纳,https://v9.qdhdcate.com/yyv9/202409/17/mfwnVxTpu618/video/index.m3u8
9月17日 24-25赛季意甲第4轮 帕尔马VS乌迪内斯,https://v12.qdhdcate.com/yyv12/202409/17/8FFuJHTaCV8/video/index.m3u8
9月17日 24-25赛季西甲第5轮 巴列卡诺VS奥萨苏纳,https://v12.qdhdcate.com/yyv12/202409/17/Ugqe6YH92F8/video/index.m3u8
9月16日 24-25赛季法甲第4轮 朗斯VS里昂,https://v9.qdhdcate.com/yyv9/202409/16/ha4dbPeskp18/video/index.m3u8
9月15日 24-25赛季意甲第4轮 AC米兰VS威尼斯,https://v5.qdhdcate.com/yyv5/202409/15/3bTAHULfWy7/video/index.m3u8
9月16日 24-25赛季意甲第4轮 卡利亚里VS那不勒斯,https://v10.qdhdcate.com/yyv10/202409/16/2KNV7Bnq5W15/video/index.m3u8
9月16日 24-25赛季西甲第5轮 拉斯帕尔马斯VS毕尔巴鄂,https://v5.qdhdcate.com/yyv5/202409/16/j0aeJXxAx07/video/index.m3u8
9月16日 24-25赛季西甲第5轮 马德里竞技VS瓦伦西亚,https://v12.qdhdcate.com/yyv12/202409/16/29Gdx9bpGN8/video/index.m3u8
9月16日 24-25赛季意甲第4轮 蒙扎VS国际米兰,https://v10.qdhdcate.com/yyv10/202409/16/SSfNHbdL3d15/video/index.m3u8
9月15日 24-25赛季英超第4轮 伯恩茅斯VS切尔西,https://v11.qdhdcate.com/yyv11/202409/15/QGSDJjjP9b3/video/index.m3u8
9月14日 24-25赛季西甲第5轮 贝蒂斯VS莱加内斯,https://v9.qdhdcate.com/yyv9/202409/14/Lt0G7zmi4M18/video/index.m3u8
9月13日 2024赛季中超第25轮 浙江VS上海申花,https://v9.qdhdcate.com/yyv9/202409/14/vYe0axMRVK18/video/index.m3u8
9月14日 24-25赛季法甲第4轮 圣埃蒂安VS里尔,https://v9.qdhdcate.com/yyv9/202409/14/Y1kDctSjYy18/video/index.m3u8
9月15日 24-25赛季西甲第5轮 皇家社会VS皇家马德里,https://v9.qdhdcate.com/yyv9/202409/15/f53XuPTPWt18/video/index.m3u8
9月14日 24-25赛季沙联第3轮 利雅得胜利VS吉达国民,https://v10.qdhdcate.com/yyv10/202409/14/Sd354hwuTf15/video/index.m3u8
9月14日 24-25赛季德甲第3轮 多特蒙德VS海登海姆,https://v5.qdhdcate.com/yyv5/202409/14/FmJ3m5dad17/video/index.m3u8
9月13日 2024赛季中超第25轮 山东泰山VS青岛西海岸,https://v5.qdhdcate.com/yyv5/202409/14/vExV7ivSHK7/video/index.m3u8
9月10日 2024足球U21友谊赛 中国VS乌兹别克斯坦,https://v5.qdhdcate.com/yyv5/202409/11/aQ0ZurBtmP7/video/index.m3u8
9月10日 2024世预赛亚洲区 阿曼VS韩国,https://v8.qdhdcate.com/yyv8/202409/11/0bX9vjARtj14/video/index.m3u8
9月10日 2024世预赛亚洲区 巴勒斯坦VS约旦,https://v10.qdhdcate.com/yyv10/202409/11/H4WNz4ZG1b15/video/index.m3u8
9月11日 24-25赛季欧国联 爱尔兰VS希腊,https://v5.qdhdcate.com/yyv5/202409/11/NvNmccnjE67/video/index.m3u8
9月10日 2024世预赛亚洲区 印度尼西亚VS澳大利亚,https://v9.qdhdcate.com/yyv9/202409/11/2FVUkfgyYK18/video/index.m3u8
9月10日 2024世预赛亚洲区 中国VS沙特,https://v11.qdhdcate.com/yyv11/202409/11/UsWTpsm3PC3/video/index.m3u8
9月11日 2024世预赛亚洲区 巴林VS日本,https://v9.qdhdcate.com/yyv9/202409/11/HwJhKJVZV818/video/index.m3u8
9月10日 2024世预赛亚洲区 朝鲜VS卡塔尔,https://v11.qdhdcate.com/yyv11/202409/11/ag4mShCsfB3/video/index.m3u8
9月15日 24-25赛季西甲第5轮 塞维利亚VS赫塔费,https://v8.qdhdcate.com/yyv8/202409/15/4QuPCUPJM514/video/index.m3u8
9月13日 2024赛季中超第25轮 上海海港VS深圳新鹏城,https://v11.qdhdcate.com/yyv11/202409/14/TaUMG9pW603/video/index.m3u8
9月11日 2024世预赛亚洲区 科威特VS伊拉克,https://v11.qdhdcate.com/yyv11/202409/11/WfeEpt18qW3/video/index.m3u8
9月11日 24-25赛季欧国联 捷克VS乌克兰,https://v8.qdhdcate.com/yyv8/202409/11/uqQ5dq1KeY14/video/index.m3u8
9月11日 24-25赛季欧国联 荷兰VS德国,https://v8.qdhdcate.com/yyv8/202409/11/fmrcnprPbB14/video/index.m3u8
9月10日 24-25赛季欧国联 罗马尼亚VS立陶宛,https://v9.qdhdcate.com/yyv9/202409/10/fnqN2mJeGw18/video/index.m3u8
9月10日 24-25赛季欧国联 土耳其VS冰岛,https://v9.qdhdcate.com/yyv9/202409/10/7yJmNBtNeC18/video/index.m3u8
9月10日 24-25赛季欧国联 黑山VS威尔士,https://v11.qdhdcate.com/yyv11/202409/10/XpJgj7tC2j3/video/index.m3u8
9月11日 24-25赛季欧国联 英格兰VS芬兰,https://v9.qdhdcate.com/yyv9/202409/11/YND2VF0kFK18/video/index.m3u8
9月10日 24-25赛季欧国联 法国VS比利时,https://v12.qdhdcate.com/yyv12/202409/10/FWHAb8jFRC8/video/index.m3u8
9月10日 24-25赛季欧国联 挪威VS奥地利,https://v5.qdhdcate.com/yyv5/202409/10/mVNv3F6Y2k7/video/index.m3u8
9月11日 24-25赛季欧国联 阿尔巴尼亚VS格鲁吉亚,https://v5.qdhdcate.com/yyv5/202409/11/hqL8az26m67/video/index.m3u8
9月10日 24-25赛季欧国联 以色列VS意大利,https://v5.qdhdcate.com/yyv5/202409/10/XNgYbaaj9T7/video/index.m3u8
9月10日 24-25赛季欧国联 塞浦路斯VS科索沃,https://v5.qdhdcate.com/yyv5/202409/10/qZywWPUiC47/video/index.m3u8
9月10日 24-25赛季欧国联 斯洛文尼亚VS哈萨克斯坦,https://v5.qdhdcate.com/yyv5/202409/10/HH25GeznN47/video/index.m3u8
9月9日 24-25赛季欧国联 斯洛伐克VS阿塞拜疆,https://v10.qdhdcate.com/yyv10/202409/09/azadRGUAVX15/video/index.m3u8
9月9日 24-25赛季欧国联 瑞典VS爱沙尼亚,https://v8.qdhdcate.com/yyv8/202409/09/Q6hs1MEJkg14/video/index.m3u8
9月9日 24-25赛季欧国联 瑞士VS西班牙,https://v10.qdhdcate.com/yyv10/202409/09/10Yd9J6g6C15/video/index.m3u8
9月9日 24-25赛季欧国联 保加利亚VS北爱尔兰,https://v12.qdhdcate.com/yyv12/202409/09/8uru6YTstf8/video/index.m3u8
9月9日 24-25赛季欧国联 克罗地亚VS波兰,https://v9.qdhdcate.com/yyv9/202409/09/Qfp1xTx2Ky18/video/index.m3u8
9月8日 24-25赛季欧国联 乌克兰VS阿尔巴尼亚,https://v11.qdhdcate.com/yyv11/202409/08/hJ4GVZuvX73/video/index.m3u8
9月9日 24-25赛季欧国联 直布罗陀VS列支敦士登,https://v5.qdhdcate.com/yyv5/202409/09/RVGAjbBXRr7/video/index.m3u8
9月9日 24-25赛季欧国联 丹麦VS塞尔维亚,https://v9.qdhdcate.com/yyv9/202409/09/gcp8G8Fszf18/video/index.m3u8
9月9日 24-25赛季欧国联 葡萄牙VS苏格兰,https://v12.qdhdcate.com/yyv12/202409/09/3UYJ6gbcHW8/video/index.m3u8
9月8日 24-25赛季欧国联 希腊VS芬兰,https://v5.qdhdcate.com/yyv5/202409/08/1RkUTJdiqY7/video/index.m3u8
9月8日 24-25赛季欧国联 德国VS匈牙利,https://v11.qdhdcate.com/yyv11/202409/08/acgWxFf0e23/video/index.m3u8
9月8日 24-25赛季欧国联 爱尔兰VS英格兰,https://v10.qdhdcate.com/yyv10/202409/08/wFhALPMiLW15/video/index.m3u8
9月7日 2024足球U21友谊赛 中国VS马来西亚,https://v10.qdhdcate.com/yyv10/202409/08/JDL954rRHg15/video/index.m3u8
9月8日 24-25赛季欧国联 格鲁吉亚VS捷克,https://v8.qdhdcate.com/yyv8/202409/08/N9dXTFjvbe14/video/index.m3u8
9月8日 24-25赛季欧国联 亚美尼亚VS拉脱维亚,https://v11.qdhdcate.com/yyv11/202409/08/jMXY6nVZbx3/video/index.m3u8
9月7日 24-25赛季欧国联 法罗群岛VS北马其顿,https://v12.qdhdcate.com/yyv12/202409/08/7Ubd1z1eQv8/video/index.m3u8
9月2日 24-25赛季意甲第3轮 乌迪内斯VS科莫,https://v5.qdhdcate.com/yyv5/202409/02/J9zb4w9yvT7/video/index.m3u8
9月8日 24-25赛季欧国联 荷兰VS波黑,https://v11.qdhdcate.com/yyv11/202409/08/eKqMCAFK213/video/index.m3u8
9月2日 24-25赛季意甲第3轮 热那亚VS维罗纳,https://v12.qdhdcate.com/yyv12/202409/02/6wiE5Z72dL8/video/index.m3u8
9月2日 24-25赛季意甲第3轮 尤文图斯VS罗马,https://v10.qdhdcate.com/yyv10/202409/02/SGG77sUzph15/video/index.m3u8
9月2日 24-25赛季西甲第4轮 皇家马德里VS贝蒂斯,https://v5.qdhdcate.com/yyv5/202409/02/pWs0gP6bx27/video/index.m3u8
9月2日 24-25赛季意甲第3轮 佛罗伦萨VS蒙扎,https://v8.qdhdcate.com/yyv8/202409/02/p1mB7xCSdf14/video/index.m3u8
9月2日 24-25赛季法甲第3轮 里尔VS巴黎圣日耳曼,https://v9.qdhdcate.com/yyv9/202409/02/Jvx7LtQXiy18/video/index.m3u8
9月2日 24-25赛季西甲第4轮 塞维利亚VS赫罗纳,https://v11.qdhdcate.com/yyv11/202409/02/N4gfEn8ryV3/video/index.m3u8
9月8日 24-25赛季欧国联 摩尔多瓦VS马耳他,https://v9.qdhdcate.com/yyv9/202409/08/w2H8qZW2a718/video/index.m3u8
9月2日 24-25赛季西甲第4轮 赫塔费VS皇家社会,https://v5.qdhdcate.com/yyv5/202409/02/Ct8ASSuJ237/video/index.m3u8
9月1日 24-25赛季德甲第2轮 海登海姆VS奥格斯堡,https://v12.qdhdcate.com/yyv12/202409/02/NbFQNAjqAm8/video/index.m3u8
9月1日 24-25赛季法甲第3轮 摩纳哥VS朗斯,https://v5.qdhdcate.com/yyv5/202409/02/daL2MKg3Vd7/video/index.m3u8
9月4日 2024足球U21友谊赛 中国VS越南,https://v11.qdhdcate.com/yyv11/202409/05/N0uKy5LQx13/video/index.m3u8
9月1日 24-25赛季意甲第3轮 那不勒斯VS帕尔马,https://v8.qdhdcate.com/yyv8/202409/01/urQw8M4pw714/video/index.m3u8
9月1日 24-25赛季西甲第4轮 毕尔巴鄂VS马德里竞技,https://v9.qdhdcate.com/yyv9/202409/01/SRrRqwHNqq18/video/index.m3u8
9月1日 24-25赛季英超第3轮 西汉姆VS曼城,https://v12.qdhdcate.com/yyv12/202409/01/t0YC1JVb4i8/video/index.m3u8
9月1日 24-25赛季西甲第4轮 莱加内斯VS马洛卡,https://v11.qdhdcate.com/yyv11/202409/01/u7L5DXKrRh3/video/index.m3u8
9月1日 24-25赛季意甲第3轮 博洛尼亚VS恩波利,https://v5.qdhdcate.com/yyv5/202409/01/cjvmSCEP5G7/video/index.m3u8
9月1日 24-25赛季德甲第2轮 勒沃库森VSRB莱比锡,https://v5.qdhdcate.com/yyv5/202409/01/PKWjjAw1si7/video/index.m3u8
9月1日 24-25赛季英超第3轮 纽卡斯尔VS热刺,https://v8.qdhdcate.com/yyv8/202409/02/kPwQFKphCm14/video/index.m3u8
9月1日 24-25赛季意甲第3轮 拉齐奥VSAC米兰,https://v9.qdhdcate.com/yyv9/202409/01/D59nC0KFZy18/video/index.m3u8
9月1日 24-25赛季西甲第4轮 西班牙人VS巴列卡诺,https://v5.qdhdcate.com/yyv5/202409/01/xTWjze4aaX7/video/index.m3u8
9月1日 24-25赛季西甲第4轮 瓦伦西亚VS比利亚雷亚尔,https://v9.qdhdcate.com/yyv9/202409/01/hSTxy5AGsf18/video/index.m3u8
8月31日 24-25赛季意甲第3轮 国际米兰VS亚特兰大,https://v11.qdhdcate.com/yyv11/202408/31/XfG1kFmuHM3/video/index.m3u8
9月1日 24-25赛季法甲第3轮 图卢兹VS马赛,https://v11.qdhdcate.com/yyv11/202409/01/9mTLBdzPAU3/video/index.m3u8
8月31日 24-25赛季法甲第3轮 里昂VS斯特拉斯堡,https://v5.qdhdcate.com/yyv5/202408/31/6FcSWu1swd7/video/index.m3u8
9月1日 24-25赛季英超第3轮 切尔西VS水晶宫,https://v8.qdhdcate.com/yyv8/202409/02/gqvigzyt1H14/video/index.m3u8
8月30日 24-25赛季西甲第3轮 拉斯帕尔马斯VS皇家马德里,https://v5.qdhdcate.com/yyv5/202408/30/Kh16V5PXzf7/video/index.m3u8
9月1日 24-25赛季意甲第3轮 莱切VS卡利亚里,https://v10.qdhdcate.com/yyv10/202409/01/tGQpuw4fJm15/video/index.m3u8
8月31日 24-25赛季意甲第3轮 威尼斯VS都灵,https://v8.qdhdcate.com/yyv8/202408/31/asGdvXA0qW14/video/index.m3u8
8月31日 24-25赛季德甲第2轮 柏林联合VS圣保利,https://v10.qdhdcate.com/yyv10/202408/31/9LwcQkAUDK15/video/index.m3u8
9月1日 2024赛季美职联第29轮 芝加哥火焰VS迈阿密国际,https://v12.qdhdcate.com/yyv12/202409/01/hBUkLrGEuY8/video/index.m3u8
